review_scores_rating,accommodates,guests_included,availability_365,number_of_reviews_ltm,minimum_nights_avg_ntm,maximum_nights_avg_ntm,bathrooms,bedrooms,beds,host_listings_count,price,extra_people,security_deposit,cleaning_fee,host_response_rate,maximum_nights,minimum_nights,city,host_response_time,property_type,room_type,bed_type,cancellation_policy,is_location_exact,requires_license,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,neighbourhood_cleansed,first_review,last_review,host_since
91.0,2,1,163,11,3,365,1.0,1.0,1.0,2.0,89,10,100.0,30.0,90,365,3,San Francisco,within an hour,House,Private room,Real Bed,moderate,True,True,False,False,False,False,True,True,37.73489,-122.42641,Bernal Heights,2191.0,21.0,2504.0
93.0,4,1,296,2,31,190,1.0,1.0,2.0,4.0,104,0,200.0,75.0,100,190,31,San Francisco,within a few hours,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.7763,-122.40966,South of Market,2306.0,133.0,2420.0
94.0,4,4,109,7,7,21,1.0,2.0,2.0,2.0,442,50,1000.0,125.0,90,21,7,San Francisco,within a few hours,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,True,False,True,True,37.79972,-122.41708999999999,Russian Hill,2283.0,56.0,2320.0
98.0,5,1,326,2,60,365,1.0,1.0,1.0,5.0,165,45,1300.0,250.0,100,365,60,San Francisco,within a few hours,Condominium,Private room,Real Bed,strict_14_with_grace_period,True,True,False,True,True,True,True,True,37.80365,-122.44555,Marina,2265.0,44.0,2805.0
95.0,7,1,14,8,3,19,2.0,4.0,5.0,2.0,450,0,0.0,0.0,88,19,3,San Francisco,within a day,Apartment,Entire home/apt,Real Bed,moderate,True,True,False,False,False,True,True,True,37.7367,-122.41797,Bernal Heights,2255.0,61.0,2317.0
75.0,2,1,304,0,30,150,1.0,1.0,1.0,14.0,50,10,,30.0,100,150,30,San Francisco,within an hour,Apartment,Private room,Real Bed,strict_14_with_grace_period,True,True,False,False,False,False,True,True,37.77871,-122.4372,Western Addition,2264.0,405.0,2451.0
92.0,2,1,348,2,30,1125,1.0,0.0,1.0,27.0,110,0,500.0,100.0,100,1125,30,San Francisco,within an hour,Condominium,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,True,True,True,True,False,37.78185,-122.42087,Downtown/Civic Center,2274.0,15.0,2927.0
97.0,4,2,138,6,2,14,1.0,2.0,2.0,1.0,430,0,250.0,110.0,100,14,2,San Francisco,within a few hours,Condominium,Entire home/apt,Real Bed,moderate,True,True,False,False,False,False,True,True,37.76518,-122.42791000000001,Castro/Upper Market,2290.0,75.0,2504.0
97.0,2,1,0,28,3,14,1.0,1.0,1.0,1.0,130,20,175.0,,100,14,3,San Francisco,within a few hours,Condominium,Private room,Real Bed,moderate,True,True,False,True,True,False,True,True,37.76693,-122.43101999999999,Castro/Upper Market,2252.0,33.0,2312.0
95.0,2,2,313,7,3,28,1.0,1.0,2.0,2.0,130,0,200.0,75.0,100,28,3,San Francisco,within an hour,Guest suite,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.734609999999996,-122.46862,West of Twin Peaks,2253.0,11.0,2312.0
96.0,2,1,332,12,3,120,1.0,1.0,1.0,2.0,75,35,150.0,75.0,100,120,3,San Francisco,within an hour,Apartment,Private room,Real Bed,moderate,True,True,False,True,False,True,True,True,37.74264,-122.42576000000001,Noe Valley,2289.0,16.0,2361.0
99.0,3,3,43,4,5,30,1.0,2.0,2.0,1.0,295,0,400.0,100.0,100,30,5,San Francisco,within a few hours,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,False,True,True,37.769740000000006,-122.43233000000001,Western Addition,2199.0,26.0,3015.0
93.0,6,4,156,75,2,28,1.0,2.0,3.0,3.0,190,20,100.0,,100,28,3,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,flexible,True,True,True,False,False,False,True,True,37.78524,-122.47628,Inner Richmond,2245.0,6.0,2307.0
99.0,2,2,28,67,2,29,1.0,1.0,1.0,1.0,115,50,100.0,100.0,100,29,2,San Francisco,within an hour,Guest suite,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.7354,-122.41795,Bernal Heights,744.0,5.0,3345.0
97.0,4,1,0,0,1,6,1.0,0.0,2.0,68.0,180,0,,,,6,1,San Francisco,,Hostel,Private room,Real Bed,strict_14_with_grace_period,True,True,False,False,True,True,True,False,37.787290000000006,-122.40943999999999,Downtown/Civic Center,2263.0,718.0,2343.0
100.0,6,4,0,3,2,7,1.0,2.0,4.0,3.0,200,10,500.0,110.0,100,7,2,San Francisco,within an hour,House,Entire home/apt,Real Bed,moderate,True,True,False,False,False,True,True,True,37.73885,-122.41743000000001,Bernal Heights,2250.0,51.0,2672.0
100.0,4,1,101,0,5,30,1.0,2.0,2.0,1.0,300,0,500.0,50.0,,30,5,San Francisco,,House,Entire home/apt,Real Bed,moderate,True,True,False,False,False,False,True,True,37.74947,-122.43675,Noe Valley,1889.0,1813.0,2671.0
100.0,5,4,3,2,4,1125,2.0,2.0,3.0,1.0,249,30,300.0,75.0,100,1125,4,San Francisco,within a few hours,House,Entire home/apt,Real Bed,moderate,True,True,False,False,False,False,True,True,37.76314,-122.44483999999999,Castro/Upper Market,2292.0,44.0,2509.0
97.0,6,4,348,4,2,1125,2.5,3.0,4.0,3.0,1800,100,1000.0,175.0,100,1125,2,San Francisco,within an hour,House,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.80303,-122.43906000000001,Marina,1822.0,119.0,2631.0
97.0,4,1,300,0,30,1125,2.0,2.0,2.0,4.0,216,0,4000.0,100.0,,1125,30,San Francisco,,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,False,True,True,37.77167,-122.43522,Western Addition,2270.0,1593.0,2375.0
95.0,3,1,365,0,365,730,2.0,3.0,2.0,2.0,200,0,1800.0,120.0,100,730,365,San Francisco,within a day,Apartment,Entire home/apt,Real Bed,moderate,True,True,False,False,False,False,True,True,37.74272,-122.42143999999999,Bernal Heights,2264.0,1412.0,3373.0
92.0,2,1,11,26,3,35,1.0,1.0,1.0,4.0,89,39,200.0,45.0,100,35,3,San Francisco,within an hour,Apartment,Private room,Real Bed,strict_14_with_grace_period,False,True,False,False,False,False,True,True,37.769079999999995,-122.42031999999999,Mission,2289.0,23.0,2567.0
100.0,4,2,236,2,30,250,2.0,2.0,2.0,1.0,195,50,500.0,180.0,100,250,30,San Francisco,within a day,Apartment,Entire home/apt,Real Bed,moderate,True,True,False,False,False,False,True,True,37.79769,-122.4227,Russian Hill,1635.0,92.0,2606.0
98.0,6,1,0,2,3,16,2.0,3.0,4.0,2.0,425,100,1000.0,250.0,0,16,3,San Francisco,a few days or more,Apartment,Entire home/apt,Real Bed,moderate,True,True,False,False,False,False,True,True,37.76873,-122.43397,Castro/Upper Market,2245.0,56.0,2300.0
95.0,2,2,98,1,30,60,1.0,1.0,1.0,2.0,210,100,400.0,75.0,,60,30,San Francisco,,Apartment,Entire home/apt,Real Bed,moderate,True,True,True,False,False,True,True,False,37.773759999999996,-122.42733999999999,Western Addition,1988.0,162.0,2875.0
100.0,4,4,12,7,3,29,2.0,3.0,3.0,1.0,280,33,1000.0,150.0,100,29,3,San Francisco,within a few hours,Condominium,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.77601,-122.44116000000001,Haight Ashbury,2111.0,76.0,2299.0
98.0,1,1,220,33,3,365,1.5,1.0,1.0,3.0,95,0,0.0,30.0,100,365,3,San Francisco,within an hour,Apartment,Private room,Real Bed,moderate,True,True,True,False,True,True,True,True,37.777840000000005,-122.43823,Western Addition,2246.0,9.0,2637.0
98.0,3,1,75,34,1,60,1.0,1.0,2.0,4.0,119,25,100.0,65.0,100,60,1,San Francisco,within an hour,Apartment,Private room,Real Bed,moderate,True,True,True,False,False,True,True,True,37.76592,-122.43643,Castro/Upper Market,2264.0,11.0,2795.0
97.0,4,4,23,2,4,21,1.0,2.0,3.0,1.0,495,0,1000.0,110.0,100,21,4,San Francisco,within an hour,Condominium,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,False,True,False,37.80035,-122.4314,Marina,1574.0,92.0,2299.0
97.0,2,2,8,41,3,30,1.0,1.0,1.0,2.0,125,0,0.0,65.0,100,30,3,San Francisco,within a few hours,Guest suite,Entire home/apt,Real Bed,moderate,True,True,False,False,False,False,True,True,37.71969,-122.45163000000001,Ocean View,2241.0,13.0,2781.0
100.0,5,3,324,0,7,31,2.5,3.0,3.0,1.0,575,50,2500.0,300.0,100,31,7,San Francisco,within an hour,House,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,False,True,True,37.75854,-122.43683999999999,Castro/Upper Market,1425.0,379.0,2293.0
98.0,3,1,105,1,30,180,1.0,1.0,1.0,1.0,200,0,500.0,100.0,75,180,30,San Francisco,within a day,Loft,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,True,False,False,False,True,True,37.778059999999996,-122.39501000000001,South of Market,1754.0,135.0,3263.0
99.0,2,1,326,51,3,28,1.0,1.0,1.0,2.0,152,0,0.0,60.0,100,28,3,San Francisco,within an hour,House,Private room,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.7697,-122.43619,Haight Ashbury,2287.0,18.0,3120.0
98.0,3,2,287,57,1,1125,1.0,1.0,2.0,3.0,119,25,500.0,70.0,100,1125,1,San Francisco,within an hour,House,Private room,Real Bed,moderate,True,True,True,False,False,True,True,True,37.74994,-122.41452,Mission,1684.0,17.0,2292.0
93.0,5,12,12,0,2,180,1.0,2.0,1.0,2.0,76,12,150.0,50.0,50,180,2,San Francisco,within a day,Apartment,Private room,Real Bed,flexible,True,True,False,False,False,False,True,True,37.74615,-122.41673,Bernal Heights,541.0,380.0,2428.0
92.0,8,8,273,3,30,1125,2.5,4.0,5.0,3.0,450,100,1000.0,250.0,100,1125,30,San Francisco,within an hour,Condominium,Entire home/apt,Real Bed,moderate,True,True,False,False,False,False,True,True,37.77128,-122.44823000000001,Haight Ashbury,2273.0,56.0,2292.0
97.0,2,2,235,44,2,28,1.5,1.0,1.0,2.0,90,25,0.0,55.0,100,28,2,San Francisco,within an hour,Apartment,Private room,Pull-out Sofa,moderate,True,True,True,False,False,True,True,True,37.77779,-122.43775,Western Addition,2284.0,15.0,2292.0
97.0,2,2,40,17,3,45,2.0,1.0,1.0,1.0,145,300,200.0,100.0,100,45,3,San Francisco,within an hour,Apartment,Private room,Real Bed,moderate,True,True,True,True,True,True,True,True,37.76135,-122.39473999999998,Potrero Hill,2267.0,14.0,2378.0
92.0,2,1,65,22,5,90,1.0,1.0,1.0,2.0,175,0,200.0,85.0,100,90,5,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,True,False,False,False,True,True,37.78369,-122.46976000000001,Inner Richmond,2241.0,11.0,2290.0
88.0,5,4,255,8,30,1125,2.0,3.0,3.0,1.0,210,25,1000.0,140.0,100,1125,30,San Francisco,within a few hours,Condominium,Entire home/apt,Real Bed,moderate,True,True,False,True,True,False,True,True,37.785579999999996,-122.44413999999999,Western Addition,2162.0,218.0,3146.0
93.0,1,1,155,1,30,1125,1.0,1.0,1.0,3.0,52,35,250.0,140.0,100,1125,30,San Francisco,within a day,House,Private room,Real Bed,moderate,True,True,False,False,False,True,True,False,37.73403,-122.44662,Outer Mission,1535.0,65.0,2331.0
96.0,1,1,172,1,30,1125,1.0,1.0,1.0,2.0,47,0,,,100,1125,30,San Francisco,within a few hours,House,Private room,Futon,moderate,True,True,True,False,False,False,True,True,37.7573,-122.48483,Outer Sunset,2233.0,23.0,2287.0
98.0,2,1,326,6,30,120,1.0,1.0,1.0,2.0,150,0,500.0,125.0,100,120,30,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,False,True,True,37.79006,-122.43236,Pacific Heights,2253.0,69.0,2810.0
98.0,2,2,165,1,30,1125,1.5,1.0,1.0,1.0,155,0,2000.0,450.0,100,1125,30,San Francisco,within a few hours,House,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,False,True,True,37.77146,-122.43648,Western Addition,1902.0,250.0,2286.0
95.0,2,2,21,56,2,365,1.0,1.0,1.0,1.0,145,0,1000.0,129.0,100,365,2,San Francisco,within an hour,Guest suite,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,True,False,False,True,True,True,37.750840000000004,-122.42341,Mission,2186.0,2.0,2286.0
98.0,2,1,264,29,2,1125,1.0,1.0,1.0,3.0,159,25,600.0,80.0,100,1125,2,San Francisco,within an hour,Loft,Private room,Real Bed,strict_14_with_grace_period,True,True,False,True,True,True,True,True,37.77782,-122.40406000000002,South of Market,1886.0,1.0,2420.0
100.0,2,2,364,1,30,180,1.0,1.0,1.0,1.0,299,0,500.0,150.0,100,180,30,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,moderate,True,True,False,False,False,True,True,True,37.79918,-122.43883999999998,Marina,1621.0,238.0,2284.0
94.0,1,1,286,0,30,60,1.0,0.0,1.0,1.0,125,0,200.0,100.0,,60,30,San Francisco,,Apartment,Entire home/apt,Real Bed,moderate,True,True,True,True,True,False,True,True,37.75526,-122.42497,Mission,2240.0,486.0,3085.0
91.0,8,5,8,10,6,35,2.0,4.0,7.0,3.0,500,0,1000.0,200.0,100,35,6,San Francisco,within an hour,Condominium,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,True,False,False,False,True,True,37.75398,-122.42171,Mission,1526.0,20.0,3028.0
97.0,4,2,159,38,3,29,1.0,2.0,3.0,2.0,129,25,375.0,65.0,100,29,3,San Francisco,within an hour,House,Private room,Real Bed,strict_14_with_grace_period,False,True,False,False,True,True,True,True,37.73318,-122.46056999999999,West of Twin Peaks,2266.0,9.0,2278.0
97.0,6,2,60,136,1,10,1.0,1.0,4.0,2.0,99,20,0.0,10.0,100,10,1,San Francisco,within an hour,House,Private room,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.75238,-122.45867,Inner Sunset,2255.0,2.0,3959.0
94.0,6,4,0,0,5,19,1.5,3.0,3.0,1.0,250,25,200.0,100.0,,19,5,San Francisco,,Townhouse,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,False,True,True,37.74727,-122.41516999999999,Bernal Heights,2242.0,449.0,3010.0
100.0,8,1,0,0,6,1125,2.5,3.0,5.0,1.0,350,0,500.0,175.0,,1125,6,San Francisco,,House,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,False,True,True,37.77363,-122.49016999999999,Outer Richmond,1170.0,431.0,2275.0
98.0,6,6,312,18,2,1125,2.0,3.0,3.0,2.0,500,50,700.0,150.0,100,1125,2,San Francisco,within a few hours,House,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,False,37.762440000000005,-122.3946,Potrero Hill,2253.0,48.0,2276.0
96.0,2,2,0,0,30,60,1.0,0.0,1.0,1.0,160,0,500.0,60.0,,60,30,San Francisco,,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,True,True,True,False,True,True,37.76361,-122.43063000000001,Castro/Upper Market,2254.0,655.0,2869.0
98.0,1,1,70,37,1,25,1.0,1.0,1.0,4.0,75,25,,35.0,100,25,1,San Francisco,within an hour,Apartment,Shared room,Futon,strict_14_with_grace_period,True,True,True,False,False,True,True,True,37.76433,-122.43664,Castro/Upper Market,2261.0,12.0,2795.0
97.0,4,2,311,3,30,1125,2.0,2.0,2.0,3.0,185,0,4500.0,100.0,100,1125,30,San Francisco,within an hour,Loft,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,True,True,True,True,True,True,37.77687,-122.40916000000001,South of Market,2253.0,139.0,2420.0
99.0,2,1,31,67,1,28,1.0,0.0,1.0,4.0,246,0,500.0,90.0,100,28,1,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,moderate,True,True,True,False,False,True,True,True,37.77009,-122.42341,Mission,2246.0,1.0,2273.0
97.0,2,2,102,100,2,1125,1.0,1.0,1.0,1.0,135,0,,59.0,100,1125,3,San Francisco,within an hour,Guest suite,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.7665,-122.43606000000001,Castro/Upper Market,2077.0,7.0,2855.0
98.0,2,1,174,24,3,29,1.0,1.0,1.0,2.0,129,0,375.0,75.0,100,29,3,San Francisco,within an hour,House,Private room,Real Bed,strict_14_with_grace_period,False,True,False,False,True,True,True,True,37.733129999999996,-122.46093,West of Twin Peaks,2247.0,7.0,2278.0
96.0,2,2,334,6,30,365,1.0,1.0,1.0,2.0,199,50,199.0,175.0,100,365,30,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,moderate,True,True,False,True,True,False,True,False,37.74901,-122.43293,Noe Valley,2252.0,152.0,2966.0
100.0,1,1,313,4,30,1125,1.0,1.0,1.0,3.0,89,0,600.0,,89,1125,30,San Francisco,within a day,Apartment,Private room,Real Bed,strict_14_with_grace_period,True,True,False,True,True,True,True,True,37.760329999999996,-122.43893,Castro/Upper Market,2109.0,75.0,2602.0
91.0,2,1,0,2,30,1125,1.0,1.0,1.0,47.0,142,0,2500.0,99.0,100,1125,30,San Francisco,within a few hours,Loft,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,False,True,True,37.76054,-122.40961000000001,Mission,2211.0,196.0,3678.0
93.0,2,1,9,3,3,90,1.0,1.0,1.0,1.0,469,0,1250.0,300.0,100,90,3,San Francisco,within a few hours,House,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,True,True,False,True,True,37.80375,-122.44672,Marina,2234.0,43.0,2574.0
96.0,2,1,22,1,2,29,1.0,1.0,1.0,2.0,120,70,0.0,80.0,100,29,2,San Francisco,within a few hours,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.803470000000004,-122.42119,Russian Hill,2264.0,284.0,2462.0
98.0,2,2,226,6,30,90,1.0,1.0,1.0,1.0,175,0,1500.0,60.0,,90,30,San Francisco,,Apartment,Entire home/apt,Real Bed,moderate,True,True,True,False,False,True,True,True,37.75867,-122.43453999999998,Castro/Upper Market,2184.0,43.0,2452.0
100.0,6,6,1,9,2,90,2.0,3.0,4.0,1.0,490,0,500.0,150.0,100,90,3,San Francisco,within a few hours,House,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.74645,-122.43336000000001,Noe Valley,2255.0,60.0,2997.0
97.0,2,1,302,20,4,30,1.0,1.0,1.0,2.0,150,40,0.0,30.0,90,30,4,San Francisco,within an hour,Apartment,Private room,Real Bed,strict_14_with_grace_period,True,True,False,False,False,False,True,True,37.76494,-122.43385,Castro/Upper Market,2254.0,29.0,2617.0
93.0,1,1,327,30,2,14,1.5,1.0,1.0,1.0,165,0,0.0,60.0,80,14,2,San Francisco,within a day,Apartment,Private room,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.76409,-122.45291999999999,Inner Sunset,2149.0,21.0,2492.0
93.0,2,1,363,0,30,200,1.0,1.0,1.0,2.0,95,15,900.0,150.0,100,200,30,San Francisco,within a few hours,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.74689,-122.41572,Bernal Heights,2257.0,381.0,2269.0
97.0,2,2,82,3,3,1125,1.0,1.0,1.0,2.0,274,80,100.0,60.0,100,1125,3,San Francisco,within a few hours,House,Private room,Real Bed,moderate,True,True,False,False,False,True,True,False,37.74703,-122.43494,Noe Valley,2254.0,24.0,2269.0
100.0,2,1,342,3,30,1125,1.0,1.0,1.0,27.0,131,0,500.0,100.0,100,1125,30,San Francisco,within an hour,Condominium,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,True,True,True,True,False,37.777029999999996,-122.42055,Downtown/Civic Center,2200.0,49.0,2927.0
89.0,2,1,334,1,30,1125,1.0,1.0,1.0,7.0,157,0,1550.0,,50,1125,30,San Francisco,within a day,Apartment,Entire home/apt,Real Bed,flexible,True,True,False,False,False,False,True,True,37.769059999999996,-122.44509,Haight Ashbury,1200.0,137.0,2265.0
95.0,1,1,343,33,1,95,1.5,1.0,1.0,6.0,60,20,300.0,35.0,100,95,1,San Francisco,within an hour,House,Private room,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.73404,-122.39215,Bayview,2187.0,15.0,2823.0
95.0,7,4,319,6,4,24,1.0,3.0,3.0,4.0,259,25,400.0,170.0,100,24,4,San Francisco,within a few hours,House,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.74504,-122.40614,Bernal Heights,2110.0,33.0,2747.0
99.0,5,2,31,7,3,21,2.0,3.0,3.0,2.0,575,75,500.0,150.0,100,21,3,San Francisco,within a few hours,Condominium,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.77895,-122.43633999999999,Western Addition,2206.0,9.0,2418.0
87.0,6,2,299,41,2,60,1.0,1.0,3.0,2.0,170,20,200.0,70.0,100,60,2,San Francisco,within a few hours,Guest suite,Entire home/apt,Real Bed,moderate,True,True,False,False,False,False,True,True,37.77878,-122.46257,Inner Richmond,2253.0,15.0,2264.0
100.0,2,1,347,1,30,1125,1.0,1.0,1.0,11.0,173,0,300.0,285.0,100,1125,30,San Francisco,within a day,Serviced apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.787,-122.3971,Financial District,1579.0,70.0,2318.0
97.0,2,2,267,4,30,365,1.0,1.0,0.0,1.0,140,100,500.0,160.0,100,365,30,San Francisco,within a few hours,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,False,37.78718,-122.44315,Western Addition,2139.0,26.0,2307.0
98.0,2,1,22,42,3,14,1.0,1.0,1.0,2.0,88,0,0.0,60.0,100,14,3,San Francisco,within an hour,Guest suite,Entire home/apt,Real Bed,moderate,True,True,False,True,True,True,True,True,37.71099,-122.43569,Crocker Amazon,1182.0,8.0,2892.0
98.0,3,2,283,58,3,10,1.5,2.0,2.0,1.0,125,25,100.0,75.0,100,10,3,San Francisco,within an hour,Apartment,Private room,Real Bed,moderate,True,True,True,False,False,True,True,True,37.77042,-122.42856,Western Addition,2236.0,7.0,2262.0
